,연령대,성별,지역,가입경로,마케팅동의,회원구분,총구매금액,실결제금액,매장방문수,적립금,사용적립금,탈퇴여부
3674,미입력,미입력,선택,pc,F,사업자,531550.0,0.0,0.0,0.0,0.0,F
3270,미입력,미입력,미입력,pc,F,일반,363200.0,324600.0,0.0,2600.0,0.0,T
1965,미입력,미입력,선택,pc,F,사업자,3798680.0,3421180.0,23.0,12000.0,12000.0,F
633,미입력,미입력,선택,pc,F,전화주문 고객,196300.0,196300.0,0.0,0.0,0.0,T
843,미입력,미입력,선택,pc,F,사업자,409900.0,355700.0,2.0,2900.0,2300.0,F
428,미입력,미입력,선택,pc,F,사업자,126140.0,126140.0,1.0,2200.0,0.0,T
2196,미입력,미입력,선택,pc,F,전화주문 고객,6273660.0,5357840.0,0.0,0.0,0.0,T
1971,미입력,미입력,선택,pc,F,사업자,78210.0,67610.0,0.0,1690.0,0.0,T
2058,미입력,미입력,선택,pc,F,전화주문 고객,541770.0,399040.0,0.0,0.0,0.0,T
1553,미입력,미입력,선택,pc,F,전화주문 고객,759590.0,128570.0,0.0,0.0,0.0,F
1426,미입력,미입력,선택,pc,F,전화주문 고객,400480.0,273810.0,0.0,0.0,0.0,F
2608,미입력,미입력,선택,pc,F,사업자,63240.0,51240.0,0.0,1260.0,0.0,F
350,미입력,미입력,선택,pc,F,전화주문 고객,465780.0,165260.0,0.0,0.0,0.0,F
2523,미입력,미입력,선택,pc,F,전화주문 고객,2099420.0,1440800.0,0.0,0.0,0.0,F
2217,미입력,미입력,선택,pc,F,사업자,1527770.0,1312130.0,6.0,7140.0,7140.0,T
1108,미입력,미입력,선택,pc,F,전화주문 고객,1018760.0,946300.0,0.0,0.0,0.0,T
370,미입력,미입력,미입력,pc,F,일반,62880.0,62880.0,0.0,1100.0,0.0,T
1509,미입력,미입력,선택,pc,F,사업자,177210.0,161010.0,1.0,2800.0,0.0,T
3509,미입력,미입력,선택,pc,F,사업자,285100.0,263100.0,0.0,2310.0,0.0,F
2978,미입력,미입력,선택,pc,F,전화주문 고객,364260.0,290960.0,0.0,0.0,0.0,T
1547,미입력,미입력,선택,pc,F,사업자,521070.0,347800.0,0.0,11070.0,0.0,T
3280,미입력,미입력,미입력,pc,F,사업자,210000.0,181000.0,6.0,4600.0,0.0,T
3599,미입력,미입력,미입력,pc,F,일반,1786370.0,1555120.0,2.0,23750.0,18580.0,T
3976,미입력,남자,선택,pc,F,전화주문 고객,79500.0,0.0,1.0,1000.0,0.0,F
294,미입력,미입력,미입력,pc,F,일반,1254450.0,1240450.0,15.0,13500.0,11500.0,T
1343,미입력,미입력,선택,pc,F,전화주문 고객,124250.0,99350.0,0.0,0.0,0.0,T
1938,미입력,미입력,선택,pc,F,전화주문 고객,742060.0,301100.0,0.0,0.0,0.0,T
672,미입력,미입력,선택,pc,F,사업자,223480.0,219730.0,9.0,4750.0,3750.0,F
2700,미입력,미입력,선택,pc,F,전화주문 고객,119000.0,99000.0,0.0,0.0,0.0,F
1295,미입력,미입력,미입력,pc,F,일반,132500.0,103300.0,0.0,1000.0,0.0,F
3095,미입력,미입력,선택,pc,F,전화주문 고객,902680.0,337330.0,0.0,0.0,0.0,T
3376,미입력,미입력,선택,pc,F,전화주문 고객,2063350.0,1712090.0,0.0,0.0,0.0,T
2821,미입력,미입력,선택,pc,F,전화주문 고객,121080.0,91080.0,0.0,0.0,0.0,T
810,미입력,미입력,선택,pc,F,사업자,286080.0,286080.0,6.0,3600.0,0.0,T
1491,미입력,미입력,선택,pc,F,전화주문 고객,113520.0,96520.0,0.0,0.0,0.0,T
1477,미입력,미입력,선택,pc,F,전화주문 고객,260540.0,0.0,0.0,0.0,0.0,T
564,미입력,미입력,미입력,pc,F,일반,192280.0,192280.0,0.0,4700.0,0.0,T
463,미입력,미입력,선택,pc,F,전화주문 고객,479460.0,479460.0,0.0,0.0,0.0,F
3446,미입력,미입력,선택,pc,F,전화주문 고객,241400.0,212200.0,0.0,0.0,0.0,F
3838,미입력,미입력,선택,pc,F,사업자,71000.0,63900.0,0.0,0.0,0.0,F
2838,미입력,미입력,미입력,pc,F,전화주문 고객,392540.0,287540.0,0.0,0.0,0.0,T
1204,미입력,미입력,선택,pc,F,전화주문 고객,147850.0,119750.0,0.0,0.0,0.0,F
2544,미입력,미입력,선택,pc,F,전화주문 고객,217100.0,177100.0,0.0,0.0,0.0,F
3496,미입력,미입력,선택,pc,F,전화주문 고객,433080.0,426080.0,0.0,0.0,0.0,F
382,미입력,미입력,선택,pc,F,전화주문 고객,58810.0,58810.0,0.0,0.0,0.0,F
547,미입력,미입력,선택,pc,F,전화주문 고객,96020.0,96020.0,0.0,1000.0,0.0,F
3953,미입력,남자,선택,pc,F,전화주문 고객,164900.0,93300.0,3.0,1000.0,0.0,F
2883,미입력,미입력,미입력,pc,F,전화주문 고객,370410.0,248540.0,0.0,0.0,0.0,T
175,미입력,미입력,미입력,pc,F,일반,450270.0,448670.0,8.0,3300.0,1600.0,T
3043,미입력,미입력,선택,pc,F,사업자,2705580.0,1501450.0,5.0,10170.0,9570.0,T
443,미입력,미입력,선택,pc,F,전화주문 고객,30000.0,30000.0,0.0,0.0,0.0,F
3651,미입력,미입력,미입력,pc,F,일반,27920.0,0.0,0.0,0.0,0.0,F
348,미입력,미입력,선택,pc,F,사업자,166800.0,166800.0,1.0,1900.0,0.0,T
1986,미입력,미입력,선택,pc,F,일반,3266270.0,2919480.0,7.0,17630.0,11830.0,F
123,미입력,미입력,선택,pc,F,일반,69400.0,68400.0,0.0,1600.0,1000.0,F
573,미입력,미입력,선택,pc,F,사업자,2786360.0,2307800.0,3.0,15998.0,15860.0,T
2962,미입력,미입력,선택,pc,F,전화주문 고객,63240.0,53240.0,0.0,0.0,0.0,F
3007,미입력,미입력,선택,pc,F,사업자,108500.0,91500.0,0.0,1460.0,0.0,T
2474,미입력,미입력,선택,pc,F,전화주문 고객,373320.0,288420.0,0.0,0.0,0.0,F
13,미입력,미입력,선택,mobile,F,사업자,454950.0,450450.0,10.0,5400.0,4500.0,F
3711,미입력,미입력,선택,pc,F,사업자,505170.0,408730.0,0.0,1440.0,0.0,F
3203,미입력,미입력,선택,pc,F,전화주문 고객,5036570.0,3739180.0,0.0,0.0,0.0,F
1667,미입력,미입력,선택,pc,F,전화주문 고객,284130.0,226530.0,0.0,0.0,0.0,T
3969,미입력,남자,선택,pc,F,전화주문 고객,113300.0,113300.0,1.0,0.0,0.0,F
760,미입력,미입력,선택,pc,F,전화주문 고객,95810.0,72440.0,0.0,0.0,0.0,F
1119,미입력,미입력,선택,pc,F,사업자,1053970.0,902310.0,0.0,6400.0,0.0,F
301,미입력,미입력,선택,pc,F,전화주문 고객,109660.0,109660.0,0.0,1000.0,0.0,F
3664,미입력,미입력,미입력,pc,F,사업자,1066990.0,921060.0,0.0,3280.0,0.0,F
1961,미입력,미입력,선택,pc,F,전화주문 고객,2191530.0,1730430.0,0.0,0.0,0.0,F
1790,미입력,미입력,선택,pc,F,사업자,267280.0,241780.0,8.0,1800.0,0.0,T
3148,미입력,미입력,선택,pc,F,전화주문 고객,2144750.0,1921150.0,0.0,0.0,0.0,F
2206,미입력,미입력,선택,pc,F,사업자,84600.0,59600.0,0.0,1300.0,0.0,T
137,미입력,미입력,미입력,pc,F,일반,457680.0,457680.0,0.0,1200.0,0.0,T
66,미입력,남자,선택,pc,F,전화주문 고객,130660.0,0.0,0.0,1000.0,0.0,F
275,미입력,미입력,선택,pc,F,사업자,174250.0,174250.0,1.0,2600.0,0.0,T
639,미입력,미입력,선택,pc,F,사업자,447000.0,304470.0,2.0,9330.0,0.0,T
2002,미입력,미입력,선택,pc,F,전화주문 고객,1366670.0,1149900.0,0.0,0.0,0.0,F
1362,미입력,미입력,선택,pc,F,전화주문 고객,516620.0,272750.0,0.0,0.0,0.0,F
3948,미입력,남자,선택,pc,F,전화주문 고객,9810.0,9810.0,1.0,1000.0,0.0,F
2055,미입력,미입력,선택,pc,F,딜러 유치 회원,1844520.0,1565090.0,5.0,12550.0,5500.0,T
2237,미입력,미입력,선택,pc,F,사업자,1203100.0,1032740.0,0.0,8860.0,0.0,T
730,미입력,미입력,선택,pc,F,전화주문 고객,115700.0,115700.0,0.0,0.0,0.0,F
1132,미입력,미입력,선택,pc,F,사업자,114610.0,106110.0,1.0,3570.0,0.0,T
1441,미입력,미입력,선택,pc,F,사업자,993760.0,762810.0,0.0,20490.0,11870.0,T
593,미입력,미입력,미입력,pc,F,일반,335510.0,335510.0,3.0,2100.0,0.0,T
295,미입력,미입력,선택,pc,F,전화주문 고객,242500.0,242500.0,0.0,1000.0,0.0,F
2537,미입력,미입력,선택,pc,F,사업자,4449550.0,2844270.0,0.0,78150.0,61310.0,T
3990,미입력,남자,미입력,pc,F,일반,133510.0,133510.0,7.0,1000.0,0.0,F
2199,미입력,미입력,선택,pc,F,사업자,288600.0,246600.0,0.0,8410.0,0.0,T
1062,미입력,미입력,선택,pc,F,사업자,732900.0,712300.0,3.0,16310.0,0.0,T
2005,미입력,미입력,선택,pc,F,전화주문 고객,159390.0,0.0,0.0,0.0,0.0,T
2641,미입력,미입력,선택,pc,F,전화주문 고객,889360.0,583290.0,0.0,0.0,0.0,F
226,미입력,미입력,미입력,pc,F,일반,62500.0,0.0,0.0,1000.0,0.0,T
2548,미입력,미입력,선택,pc,F,딜러 유치 회원,2223830.0,1693270.0,0.0,44820.0,10500.0,T
3691,미입력,미입력,미입력,pc,F,일반,107800.0,94860.0,1.0,0.0,0.0,F
2000,미입력,미입력,선택,pc,F,사업자,105260.0,93520.0,0.0,1240.0,1240.0,T
434,미입력,미입력,선택,pc,F,사업자,99350.0,99350.0,0.0,2900.0,0.0,T
3692,미입력,미입력,선택,pc,F,사업자,158400.0,139390.0,1.0,0.0,0.0,T
3801,미입력,미입력,선택,pc,F,사업자,2872220.0,2312950.0,0.0,19680.0,18770.0,F
3247,미입력,미입력,미입력,pc,F,사업자,73700.0,56700.0,0.0,1290.0,0.0,T
1691,미입력,미입력,선택,pc,F,사업자,27440.0,21940.0,0.0,1510.0,0.0,F
3941,20대,남자,전북,pc,F,사업자,63000.0,55000.0,0.0,0.0,0.0,F
2410,미입력,미입력,선택,pc,F,딜러 유치 회원,359520.0,225610.0,0.0,5490.0,0.0,T
3081,미입력,미입력,선택,pc,F,전화주문 고객,3350350.0,2896980.0,0.0,0.0,0.0,F
2723,미입력,미입력,미입력,pc,F,사업자,220740.0,187940.0,0.0,2540.0,0.0,T
860,미입력,미입력,선택,pc,F,사업자,283640.0,230540.0,0.0,5500.0,0.0,F
3032,미입력,여자,선택,pc,F,사업자,783800.0,728080.0,17.0,14720.0,10720.0,T
1325,미입력,미입력,선택,pc,F,전화주문 고객,937120.0,784750.0,0.0,0.0,0.0,T
3113,미입력,미입력,미입력,pc,F,일반,149970.0,122970.0,0.0,2250.0,0.0,F
3640,미입력,미입력,선택,pc,F,사업자,187330.0,160740.0,0.0,3800.0,0.0,T
58,미입력,남자,선택,pc,F,전화주문 고객,57850.0,57850.0,0.0,0.0,0.0,F
425,미입력,미입력,선택,pc,F,전화주문 고객,18380.0,18380.0,0.0,1000.0,0.0,F
1054,미입력,미입력,미입력,pc,F,일반,460850.0,375050.0,0.0,2600.0,0.0,T
572,미입력,미입력,선택,pc,F,전화주문 고객,838290.0,826620.0,0.0,0.0,0.0,F
1042,미입력,미입력,선택,pc,F,사업자,70620.0,60720.0,0.0,1300.0,0.0,F
150,미입력,미입력,선택,pc,F,전화주문 고객,91520.0,101520.0,0.0,1000.0,0.0,F
111,미입력,미입력,선택,pc,F,전화주문 고객,98360.0,98360.0,0.0,1000.0,0.0,T
3687,미입력,여자,선택,pc,F,사업자,2370570.0,2197530.0,9.0,5570.0,0.0,T
3814,미입력,여자,선택,pc,F,사업자,63330.0,57000.0,0.0,0.0,0.0,F
2603,미입력,미입력,미입력,pc,F,일반,1609810.0,1149030.0,0.0,22670.0,21370.0,T
1758,미입력,미입력,선택,pc,F,사업자,599510.0,474970.0,0.0,8530.0,0.0,T
1903,미입력,미입력,선택,pc,F,사업자,154920.0,127820.0,0.0,1910.0,0.0,T
41,미입력,남자,선택,pc,F,전화주문 고객,115650.0,115650.0,0.0,1000.0,0.0,F
3874,미입력,여자,선택,pc,F,일반,133300.0,119970.0,0.0,0.0,0.0,F
84,미입력,남자,선택,pc,F,전화주문 고객,26700.0,26700.0,0.0,1000.0,0.0,F
621,미입력,미입력,선택,pc,F,전화주문 고객,237710.0,137140.0,0.0,0.0,0.0,F
1779,미입력,미입력,선택,pc,F,전화주문 고객,159400.0,135200.0,0.0,0.0,0.0,T
53,미입력,남자,선택,pc,F,전화주문 고객,126140.0,126140.0,0.0,1000.0,0.0,F
3774,60대,미입력,선택,pc,F,사업자,234440.0,175000.0,1.0,0.0,0.0,F
594,미입력,미입력,선택,pc,F,사업자,100170.0,100170.0,1.0,3000.0,0.0,F
1309,미입력,미입력,선택,pc,F,사업자,135630.0,109730.0,0.0,3100.0,0.0,T
638,미입력,미입력,선택,pc,F,전화주문 고객,74920.0,0.0,0.0,0.0,0.0,F
52,미입력,남자,선택,pc,F,전화주문 고객,248220.0,248220.0,0.0,1000.0,0.0,F
1587,미입력,미입력,선택,pc,F,전화주문 고객,211730.0,174430.0,0.0,0.0,0.0,F
3480,미입력,미입력,선택,pc,F,사업자,340700.0,287700.0,0.0,6200.0,0.0,T
78,미입력,남자,선택,pc,F,전화주문 고객,289590.0,289590.0,0.0,1000.0,0.0,F
3418,미입력,미입력,미입력,pc,F,일반,51700.0,0.0,0.0,1000.0,0.0,T
317,미입력,미입력,선택,pc,F,전화주문 고객,55870.0,55870.0,0.0,0.0,0.0,F
2940,미입력,미입력,미입력,pc,F,사업자,4488830.0,3251700.0,22.0,87750.0,87250.0,F
2607,미입력,미입력,미입력,pc,F,일반,427200.0,277200.0,0.0,2300.0,0.0,F
1875,미입력,미입력,선택,pc,F,전화주문 고객,146520.0,124520.0,0.0,0.0,0.0,T
2633,미입력,미입력,선택,pc,F,사업자,5655520.0,4376550.0,6.0,102023.0,99460.0,T
2639,미입력,미입력,미입력,pc,F,일반,136740.0,91740.0,0.0,1430.0,0.0,F
38,미입력,남자,선택,pc,F,전화주문 고객,258800.0,258800.0,0.0,1000.0,0.0,F
1839,미입력,미입력,선택,pc,F,전화주문 고객,253770.0,148700.0,0.0,0.0,0.0,T
1970,미입력,미입력,선택,pc,F,딜러 유치 회원,343530.0,101790.0,0.0,3920.0,0.0,T
824,미입력,미입력,선택,pc,F,사업자,150320.0,120920.0,0.0,1500.0,0.0,T
1700,미입력,미입력,선택,pc,F,사업자,431590.0,395990.0,10.0,2900.0,0.0,T
686,미입력,여자,미입력,pc,F,일반,106620.0,106620.0,1.0,3100.0,0.0,T
1530,미입력,미입력,선택,pc,F,전화주문 고객,898770.0,784470.0,0.0,0.0,0.0,F
637,미입력,미입력,선택,pc,F,전화주문 고객,80070.0,0.0,0.0,0.0,0.0,F
3895,미입력,미입력,선택,pc,F,사업자,1037440.0,793211.0,0.0,22399.0,19499.0,F
2849,미입력,미입력,선택,pc,F,사업자,745110.0,621420.0,2.0,3690.0,3690.0,T
3454,미입력,미입력,선택,pc,F,전화주문 고객,838090.0,793090.0,0.0,0.0,0.0,F
360,미입력,미입력,선택,pc,F,사업자,1590800.0,1573900.0,2.0,15500.0,14400.0,T
503,미입력,미입력,선택,pc,F,사업자,158170.0,158170.0,0.0,1600.0,0.0,T
2863,미입력,미입력,미입력,pc,F,일반,3927800.0,3124960.0,10.0,58910.0,58310.0,T
3159,미입력,미입력,선택,pc,F,전화주문 고객,864500.0,606500.0,0.0,0.0,0.0,T
1538,미입력,미입력,선택,pc,F,전화주문 고객,497000.0,432100.0,0.0,0.0,0.0,T
1159,미입력,미입력,선택,pc,F,전화주문 고객,129300.0,115700.0,0.0,0.0,0.0,F
2120,미입력,미입력,선택,pc,F,사업자,123500.0,91500.0,0.0,1460.0,0.0,T
536,미입력,미입력,미입력,pc,F,일반,836040.0,650040.0,11.0,5200.0,0.0,T
404,미입력,미입력,선택,pc,F,전화주문 고객,93150.0,0.0,0.0,0.0,0.0,T
3337,미입력,미입력,선택,pc,F,사업자,338800.0,144400.0,0.0,1720.0,0.0,T
1564,미입력,미입력,미입력,pc,F,일반,71450.0,57850.0,2.0,2100.0,0.0,T
3119,미입력,미입력,선택,pc,F,전화주문 고객,175250.0,152250.0,0.0,0.0,0.0,T
1720,미입력,미입력,선택,pc,F,사업자,276870.0,228470.0,0.0,3100.0,0.0,T
654,미입력,미입력,선택,pc,F,사업자,416940.0,413940.0,10.0,3000.0,0.0,T
3855,40대,남자,선택,pc,F,사업자,65800.0,59220.0,0.0,0.0,0.0,F
2457,미입력,미입력,선택,pc,F,사업자,403810.0,346310.0,1.0,1800.0,1800.0,T
1468,미입력,미입력,미입력,pc,F,일반,447950.0,311280.0,0.0,2300.0,0.0,T
1888,미입력,미입력,미입력,pc,F,일반,16150.0,12750.0,0.0,1000.0,0.0,F
3761,30대,미입력,미입력,pc,F,사업자,11923040.0,10162420.0,0.0,96440.0,95940.0,F
3592,미입력,미입력,선택,pc,F,사업자,1289980.0,906240.0,8.0,6300.0,0.0,T
1471,미입력,미입력,선택,pc,F,사업자,141450.0,57850.0,2.0,1000.0,0.0,T
3793,미입력,미입력,선택,pc,F,사업자(수신거부),290550.0,267240.0,0.0,8300.0,5720.0,F
1009,미입력,미입력,선택,pc,F,사업자,153620.0,121920.0,2.0,1500.0,0.0,T
1025,미입력,미입력,선택,pc,F,사업자,612560.0,537560.0,16.0,2000.0,0.0,T
203,미입력,미입력,미입력,pc,F,일반,184940.0,184940.0,0.0,1600.0,0.0,F
126,미입력,미입력,미입력,pc,F,일반,482200.0,481200.0,0.0,1600.0,1000.0,F
3258,미입력,미입력,선택,pc,F,사업자,467580.0,281560.0,0.0,2270.0,0.0,F
2001,미입력,미입력,선택,pc,F,전화주문 고객,382180.0,350580.0,0.0,0.0,0.0,F
2347,미입력,미입력,선택,pc,F,사업자,1577290.0,982160.0,9.0,22560.0,0.0,T
3742,미입력,미입력,미입력,pc,F,사업자,298220.0,274220.0,0.0,700.0,0.0,F
3636,미입력,미입력,선택,pc,F,일반,388100.0,329550.0,0.0,2630.0,0.0,F
2274,미입력,미입력,선택,pc,F,전화주문 고객,170210.0,122210.0,0.0,0.0,0.0,F
274,미입력,미입력,선택,pc,F,전화주문 고객,205970.0,205970.0,0.0,1000.0,0.0,F
234,미입력,미입력,선택,pc,F,전화주문 고객,77900.0,77900.0,0.0,1000.0,0.0,F
3111,미입력,미입력,선택,pc,F,사업자,477570.0,400090.0,11.0,11360.0,4580.0,T
2788,미입력,미입력,미입력,pc,F,사업자,99400.0,99400.0,0.0,1800.0,0.0,T
3875,미입력,미입력,선택,pc,F,사업자,167000.0,150300.0,0.0,0.0,0.0,F
2792,미입력,미입력,미입력,pc,F,일반,261860.0,209860.0,0.0,2030.0,0.0,T
1243,미입력,미입력,미입력,pc,F,일반,132500.0,103300.0,0.0,3000.0,0.0,F
1340,미입력,미입력,선택,pc,F,전화주문 고객,232820.0,196520.0,0.0,0.0,0.0,T
2506,미입력,미입력,선택,pc,F,사업자,1028090.0,908760.0,5.0,3810.0,0.0,T
742,미입력,미입력,미입력,pc,F,일반,222770.0,222770.0,2.0,1900.0,0.0,T
2094,미입력,미입력,선택,pc,F,사업자,60540.0,45540.0,0.0,1220.0,0.0,F
1156,미입력,미입력,선택,pc,F,사업자,5466300.0,4891080.0,14.0,21100.0,0.0,T
1573,미입력,미입력,선택,pc,F,사업자,236610.0,189210.0,0.0,5860.0,0.0,F
2406,미입력,미입력,선택,pc,F,전화주문 고객,222270.0,182270.0,0.0,0.0,0.0,F
3782,미입력,미입력,선택,pc,F,사업자,1231050.0,1065070.0,10.0,27030.0,24030.0,F
2855,미입력,미입력,미입력,pc,F,전화주문 고객,71490.0,61490.0,0.0,0.0,0.0,F
2521,미입력,미입력,선택,pc,F,사업자,1758720.0,1594800.0,7.0,13920.0,13920.0,T
3353,미입력,미입력,선택,pc,F,전화주문 고객,80340.0,75040.0,0.0,0.0,0.0,F
3867,미입력,남자,선택,pc,F,사업자,45700.0,41130.0,0.0,0.0,0.0,F
1535,미입력,미입력,선택,pc,F,전화주문 고객,58410.0,49610.0,0.0,0.0,0.0,F
769,미입력,미입력,선택,pc,F,전화주문 고객,27440.0,21940.0,0.0,0.0,0.0,F
155,미입력,미입력,선택,pc,F,사업자,55870.0,54870.0,7.0,1500.0,1000.0,T
2118,미입력,미입력,선택,pc,F,전화주문 고객,139270.0,124270.0,0.0,0.0,0.0,F
2357,미입력,미입력,선택,pc,F,전화주문 고객,343700.0,201200.0,0.0,0.0,0.0,T
715,미입력,미입력,선택,pc,F,전화주문 고객,752870.0,462140.0,0.0,0.0,0.0,F
225,미입력,미입력,선택,pc,F,전화주문 고객,163490.0,163490.0,0.0,2100.0,0.0,F
1636,미입력,미입력,선택,pc,F,전화주문 고객,200640.0,101870.0,0.0,0.0,0.0,F
3510,미입력,미입력,선택,pc,F,전화주문 고객,619380.0,566480.0,0.0,0.0,0.0,T
941,미입력,미입력,선택,pc,F,전화주문 고객,638090.0,589290.0,0.0,1000.0,0.0,F
2843,미입력,미입력,선택,pc,F,전화주문 고객,265990.0,139710.0,0.0,0.0,0.0,F
3467,미입력,미입력,선택,pc,F,사업자,488530.0,416820.0,3.0,9910.0,8510.0,F
2885,미입력,미입력,미입력,pc,F,사업자,228170.0,181670.0,1.0,1900.0,0.0,T
882,미입력,미입력,선택,pc,F,전화주문 고객,71860.0,66060.0,0.0,0.0,0.0,F
3926,미입력,미입력,선택,pc,F,일반,55000.0,55000.0,0.0,0.0,0.0,F
3181,미입력,미입력,선택,pc,F,전화주문 고객,448370.0,366470.0,0.0,0.0,0.0,T
1849,미입력,미입력,선택,pc,F,사업자,4778260.0,4133010.0,33.0,13900.0,10900.0,T
2363,미입력,미입력,선택,pc,F,사업자,133630.0,113630.0,0.0,1550.0,0.0,T
2511,미입력,미입력,선택,pc,F,딜러 유치 회원,358560.0,143420.0,0.0,5290.0,0.0,T
1346,미입력,미입력,미입력,pc,F,일반,81600.0,68970.0,0.0,1300.0,0.0,T
1818,미입력,미입력,미입력,pc,F,일반,25570.0,20370.0,0.0,1000.0,0.0,F
222,미입력,미입력,미입력,pc,F,일반,185740.0,184740.0,7.0,2700.0,1000.0,T
2948,미입력,미입력,선택,pc,F,전화주문 고객,757730.0,669030.0,0.0,0.0,0.0,F
2540,미입력,미입력,선택,pc,F,전화주문 고객,1012370.0,478120.0,0.0,0.0,0.0,T
2828,미입력,미입력,선택,pc,F,전화주문 고객,60360.0,30360.0,0.0,0.0,0.0,T
2305,미입력,미입력,선택,pc,F,사업자,103500.0,93500.0,0.0,1460.0,0.0,T
1811,미입력,미입력,선택,pc,F,사업자,120120.0,100920.0,0.0,4010.0,0.0,T
752,미입력,미입력,선택,pc,F,전화주문 고객,414500.0,414500.0,0.0,0.0,0.0,F
965,미입력,미입력,선택,pc,F,사업자,1503850.0,1194630.0,6.0,5700.0,0.0,T
3574,미입력,미입력,선택,pc,F,사업자,118850.0,109340.0,0.0,1540.0,0.0,F
2086,미입력,미입력,선택,pc,F,전화주문 고객,583200.0,0.0,0.0,0.0,0.0,T
596,미입력,미입력,선택,pc,F,전화주문 고객,466330.0,351810.0,0.0,0.0,0.0,F
3857,미입력,미입력,선택,pc,F,일반,12510.0,12510.0,0.0,0.0,0.0,F
1134,미입력,미입력,선택,pc,F,사업자,3909800.0,3553360.0,0.0,19900.0,15900.0,T
2736,미입력,미입력,미입력,pc,F,일반,73910.0,61910.0,0.0,2270.0,0.0,F
668,미입력,미입력,선택,pc,F,사업자,359250.0,357050.0,0.0,4900.0,2200.0,T
3099,미입력,미입력,미입력,pc,F,사업자,135400.0,116400.0,0.0,3360.0,0.0,F
