,LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
3740,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,78.73,0,120.0,121.6,0.0,1.0133333333333332,21,197,243,87,5.25213
27077,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,40.2,0,125.2,124.4,0.0,0.9936102236421726,39,91,114,58,1.057401
15704,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,4.03,70,49.5,48.6,0.6942857142857143,0.9818181818181818,17,13,171,6,1.362835
19507,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,69.82,0,90.4,90.3,0.0,0.9988938053097344,86,151,142,83,2.601036
31873,F2208300093,원단검사,FCM12,460,49.8,600,7.0,53.04,0,130.0,130.5,0.0,1.0038461538461538,51,19,0,0,2.185405
5397,F2203080141,원단검사,FCM07,560,286.8,4000,450.0,65.12,0,70.0,72.3,0.0,1.032857142857143,89,54,78,61,3.629072
29850,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,36.36,0,121.5,121.1,0.0,0.9967078189300412,63,72,28,85,2.080513
13207,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,31.72,0,130.0,129.8,0.0,0.9984615384615384,64,117,128,25,14.40188
7911,F2203280105,원단검사,FCM05,505,149.4,2000,6.0,70.51,0,70.0,68.1,0.0,0.9728571428571428,7,157,96,82,0.9071327
2801,F2202210054,염색,FCM06,314,113.8,2000,350.0,40.33,0,120.0,121.3,0.0,1.0108333333333333,68,109,90,63,0.3047607
23199,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,54.03,0,70.0,69.3,0.0,0.99,100,193,95,144,2.855713
21790,F2207290029,원단검사,FCM05,350,128.0,2000,273.0,50.99,0,130.0,130.1,0.0,1.0007692307692306,64,47,116,42,0.2007852
2912,F2202210054,염색,FCM06,314,113.8,2000,350.0,86.01,0,82.5,82.1,0.0,0.9951515151515152,35,243,92,141,0.3047607
29815,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,21.9,0,98.9,97.4,0.0,0.9848331648129424,63,40,67,41,2.080513
12298,F2206290114,원단검사,FCM05,625,220.3,2000,201.0,35.87,0,129.6,129.6,0.0,1.0,86,80,102,55,0.9501897
12119,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,88.85,0,70.0,68.2,0.0,0.9742857142857144,12,1190,11,953,1.315164
6157,F2203080238,원단검사,FCM12,235,19.8,600,33.0,15.48,0,71.9,71.4,0.0,0.9930458970792768,42,32,0,0,1.645152
20260,F2207280277,원단검사,FCM05,536,161.4,2000,46.0,96.67,0,30.0,35.9,0.0,1.1966666666666663,15,132,93,103,0.7062185
21585,F2207280327,원단검사,FCM08,324,51.3,1000,9.0,51.43,0,135.0,135.2,0.0,1.0014814814814814,46,146,46,138,0.4998396
29605,F2208240016,원단검사,FCM11,604,280.0,4000,2.0,96.25,0,30.0,28.3,0.0,0.9433333333333334,57,123,105,111,0.5512151
11077,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,32.52,0,130.0,130.3,0.0,1.0023076923076923,132,43,4159,1,17.20203
32332,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,15.56,0,100.0,99.8,0.0,0.998,58,74,81,48,1.113164
24867,F2208080026,원단검사,FCM06,320,108.2,2000,343.0,15.16,0,71.0,70.5,0.0,0.9929577464788732,9,39,79,28,2.006101
33196,F2208300552,원단검사,FCM08,324,38.0,1000,19.0,54.13,0,113.0,112.8,0.0,0.9982300884955752,71,104,355,31,0.8450533
13075,F2206290155,원단검사,FCM06,552,219.4,2000,6.0,99.53,0,30.0,30.1,0.0,1.0033333333333334,4,279,0,179,1.562582
4947,F2203080139,원단검사,FCM07,560,290.6,4000,450.0,27.88,0,97.8,96.8,0.0,0.9897750511247444,91,34,95,34,3.65923
31654,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,67.8,0,70.0,69.2,0.0,0.9885714285714288,3,266,78,178,1.361657
10328,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,3.45,135,44.8,45.1,0.3340740740740741,1.0066964285714286,5,18,5,14,1.702155
12433,F2206290114,원단검사,FCM05,625,220.3,2000,201.0,76.9,0,130.0,128.2,0.0,0.986153846153846,58,182,103,126,0.9501897
29805,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,17.77,0,83.5,83.2,0.0,0.9964071856287424,64,31,68,30,2.080513
11871,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,43.51,0,104.4,103.9,0.0,0.9952107279693486,7,586,35,468,1.315164
11033,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,19.02,0,100.0,99.9,0.0,0.999,133,24,1513,1,17.20203
13883,F2207010015,원단검사,FCM12,460,38.4,600,32.0,2.75,50,30.0,28.9,0.578,0.9633333333333332,43,2,0,0,0.3146644
34010,F2209010106,원단검사,FCM11,604,234.2,4000,433.0,29.95,0,100.0,99.1,0.0,0.991,81,37,92,31,1.696731
11107,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,41.72,0,94.6,93.9,0.0,0.9926004228329812,131,57,5961,1,17.20203
8651,F2204290025,원단검사,FCM12,560,42.8,600,11.0,1.19,30,30.0,27.8,0.9266666666666666,0.9266666666666666,44,3,0,0,14.85745
32558,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,5.06,70,60.5,60.6,0.8657142857142858,1.0016528925619834,12,26,90,15,1.013855
13440,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,88.14,0,77.4,76.8,0.0,0.9922480620155038,63,331,836,70,14.40188
13335,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,62.71,0,80.6,81.1,0.0,1.006203473945409,63,232,128,50,14.40188
26259,F2208090910,원단검사,FCM11,400,295.4,4000,334.0,91.77,0,30.0,34.5,0.0,1.15,82,87,86,104,5.220153
3494,F2202210105,원단검사,FCM07,560,341.6,4000,545.0,83.64,0,57.8,50.2,0.0,0.8685121107266437,88,108,89,113,1.958902
2001,F2202180262,원단검사,FCM11,495,329.3,4000,126.0,39.87,0,107.3,106.1,0.0,0.988816402609506,78,36,94,28,1.476973
11500,F2206200066,원단검사,FCM08,625,60.2,1000,52.0,18.4,0,63.8,63.3,0.0,0.9921630094043888,54,25,216,10,1.039721
7918,F2203280105,원단검사,FCM05,505,149.4,2000,6.0,73.5,0,70.0,71.9,0.0,1.0271428571428571,88,164,98,85,0.9071327
33895,F2209010104,원단검사,FCM11,604,207.4,4000,550.0,76.55,0,71.3,73.6,0.0,1.032258064516129,54,166,5,209,1.874971
4367,F2203030280,원단검사,FCM08,324,66.2,1000,31.0,95.4,0,40.0,36.3,0.0,0.9075,38,466,55,345,0.8130776
30898,F2208290103,원단검사,FCM11,604,310.4,4000,600.0,50.0,0,135.0,134.5,0.0,0.9962962962962963,68,81,75,81,0.6295673
29012,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,96.52,0,70.0,68.7,0.0,0.9814285714285714,68,492,347,207,0.8660321
4991,F2203080139,원단검사,FCM07,560,290.6,4000,450.0,49.04,0,120.0,119.7,0.0,0.9975,85,61,86,63,3.65923
32388,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,29.85,0,130.0,130.2,0.0,1.0015384615384617,32,147,73,90,1.113164
14929,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,78.47,0,121.6,121.5,0.0,0.9991776315789476,72,343,70,345,0.319741
9439,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,90.31,0,70.0,69.9,0.0,0.9985714285714288,51,414,317,121,2.042118
3873,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,29.34,0,105.8,108.1,0.0,1.0217391304347825,9,63,120,26,3.457263
24901,F2208080026,원단검사,FCM06,320,108.2,2000,343.0,27.44,0,105.7,105.3,0.0,0.9962157048249763,17,84,64,54,2.006101
7994,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,3.67,100,37.5,34.6,0.346,0.9226666666666667,67,5,84,2,1.000596
3263,F2202210104,원단검사,FCM07,560,341.8,4000,545.0,76.79,0,70.0,70.7,0.0,1.01,100,93,94,104,3.928609
26803,F2208110087,원단검사,FCM05,620,189.8,2000,266.0,49.84,0,70.0,69.5,0.0,0.9928571428571428,67,125,174,101,0.3338742
6430,F2203100080,원단검사,FCM05,505,186.6,2000,1.0,26.55,0,100.0,102.8,0.0,1.028,109,43,105,23,1.113235
6900,F2203240028,원단검사,FCM11,190,85.6,4000,401.0,50.0,0,120.0,120.7,0.0,1.0058333333333334,84,88,100,127,1.655061
25419,F2208090011,원단검사,FCM08,800,66.0,1000,49.0,22.28,0,85.8,86.0,0.0,1.0023310023310024,28,78,27,82,0.4358755
5138,F2203080140,원단검사,FCM07,560,287.2,4000,450.0,18.98,0,51.1,50.7,0.0,0.9921722113502937,110,16,77,22,2.161994
1230,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,82.16,0,84.0,84.1,0.0,1.0011904761904762,19,315,144,168,0.6491697
2000,F2202180262,원단검사,FCM11,495,329.3,4000,126.0,39.22,0,105.7,105.6,0.0,0.999053926206244,80,35,94,28,1.476973
6310,F2203080238,원단검사,FCM12,235,19.8,600,33.0,76.19,0,80.0,70.6,0.0,0.8825,63,244,0,0,1.645152
2928,F2202210054,염색,FCM06,314,113.8,2000,350.0,92.59,0,30.0,38.2,0.0,1.2733333333333334,3,265,85,154,0.3047607
3842,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,17.37,0,75.3,77.0,0.0,1.0225763612217795,103,30,117,13,3.457263
33009,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,89.51,0,115.0,114.3,0.0,0.9939130434782608,72,584,91,326,1.013855
28267,F2208120067,원단검사,FCM08,460,46.4,1000,3.0,37.07,0,130.0,129.9,0.0,0.9992307692307691,58,87,60,30,1.068646
29875,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,46.69,0,74.7,77.2,0.0,1.033467202141901,58,93,65,116,2.080513
10508,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,44.83,0,70.0,67.2,0.0,0.96,45,359,42,294,1.702155
32553,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,4.12,70,51.7,51.3,0.7328571428571428,0.9922630560928432,37,20,93,12,1.013855
26971,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,4.98,130,40.5,36.6,0.2815384615384615,0.9037037037037038,113,5,119,4,1.057401
23698,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,21.55,0,125.9,125.8,0.0,0.9992057188244636,12,57,108,36,0.8125136
29650,F2208260026,원단검사,FCM11,604,254.6,4000,228.0,24.32,0,73.4,72.3,0.0,0.9850136239782016,61,22,68,23,0.732778
7028,F2203240028,원단검사,FCM11,190,85.6,4000,401.0,92.11,0,67.6,69.7,0.0,1.0310650887573969,74,155,79,177,1.655061
13453,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,91.28,0,70.0,68.7,0.0,0.9814285714285714,62,342,191,72,14.40188
20024,F2207270052,원단검사,FCM05,450,124.8,2000,227.0,85.06,0,130.0,130.0,0.0,1.0,7,467,155,363,3.592049
28813,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,63.52,0,70.0,68.4,0.0,0.9771428571428572,70,322,70,146,0.8660321
32781,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,46.82,0,125.8,125.2,0.0,0.9952305246422892,29,303,93,180,1.013855
513,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,99.42,0,30.0,11.8,0.0,0.3933333333333333,66,444,67,137,0.7530965
20148,F2207280277,원단검사,FCM05,536,161.4,2000,46.0,34.44,0,102.5,102.3,0.0,0.9980487804878048,63,47,94,34,0.7062185
28745,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,52.24,0,105.6,105.1,0.0,0.9952651515151516,70,262,141,116,0.8660321
9126,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,14.53,0,100.0,99.9,0.0,0.999,52,62,624,19,2.042118
29177,F2208220028,원단검사,FCM12,350,35.0,600,87.0,8.8,70,50.0,48.0,0.6857142857142857,0.96,122,10,0,0,3.341123
12643,F2206290140,원단검사,FCM06,625,218.2,2000,14.0,37.96,0,99.4,99.2,0.0,0.9979879275653925,98,125,93,81,0.5479724
6197,F2203080238,원단검사,FCM12,235,19.8,600,33.0,31.35,0,112.4,112.0,0.0,0.99644128113879,47,82,0,0,1.645152
18666,F2207250115,염색,FCM15,146,189.2,4000,1600.0,55.26,0,129.9,130.0,0.0,1.0007698229407236,132,60,124,62,0.299028
3299,F2202210104,원단검사,FCM07,560,341.8,4000,545.0,92.86,0,30.0,23.1,0.0,0.77,70,108,35,121,3.928609
25823,F2208090013,염색,FCM08,800,66.0,1000,69.0,98.49,0,30.0,32.6,0.0,1.086666666666667,30,707,7,583,0.768085
16649,F2207110011,원단검사,FCM08,625,83.3,1000,12.0,23.53,0,104.1,103.7,0.0,0.9961575408261288,79,44,629,21,0.3981313
534,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,5.64,70,40.0,37.8,0.5399999999999999,0.945,63,10,43,11,2.01561
20462,F2207280313,원단검사,FCM05,536,168.4,2000,16.0,63.43,0,70.0,69.4,0.0,0.9914285714285715,95,181,92,144,2.792194
2403,F2202180559,원단검사,FCM11,495,352.8,4000,121.0,48.49,0,30.0,19.2,0.0,0.64,89,94,108,74,1.473568
9723,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,1.6,30,30.0,31.7,1.0566666666666666,1.0566666666666666,85,1,75,1,1.309122
30510,F2208290101,원단검사,FCM11,604,311.2,4000,600.0,46.76,0,127.1,126.1,0.0,0.99213217938631,98,48,110,41,0.2728531
16965,F2207250049,염색,FCM12,800,50.0,600,67.0,34.93,0,130.0,129.8,0.0,0.9984615384615384,36,37,0,0,0.7474369
22619,F2208020100,염색,FCM06,314,99.2,2000,300.0,55.65,0,109.7,108.9,0.0,0.992707383773929,10,170,69,99,0.4474733
27262,F2208120058,원단검사,FCM12,460,33.5,600,18.0,1.56,30,30.0,38.7,1.29,1.29,51,2,0,0,2.023612
13774,F2207010013,원단검사,FCM12,460,40.0,600,3.0,50.5,0,130.0,130.7,0.0,1.005384615384615,38,81,0,0,1.130695
21503,F2207280327,원단검사,FCM08,324,51.3,1000,9.0,12.38,0,60.1,60.4,0.0,1.004991680532446,48,26,2,26,0.4998396
16631,F2207110011,원단검사,FCM08,625,83.3,1000,12.0,17.3,0,90.4,90.5,0.0,1.0011061946902655,76,30,76,16,0.3981313
2177,F2202180360,원단검사,FCM11,495,368.0,4000,47.0,50.91,0,130.0,129.6,0.0,0.9969230769230768,93,46,58,45,1.304339
27503,F2208120058,원단검사,FCM12,460,33.5,600,18.0,76.64,0,70.0,69.5,0.0,0.9928571428571428,39,242,0,0,2.023612
12674,F2206290140,원단검사,FCM06,625,218.2,2000,14.0,46.74,0,70.0,69.2,0.0,0.9885714285714288,101,152,95,99,0.5479724
31902,F2208300093,원단검사,FCM12,460,49.8,600,7.0,69.06,0,120.6,120.4,0.0,0.998341625207297,484,21,0,0,2.185405
669,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,47.96,0,96.3,94.7,0.0,0.9833852544132918,35,212,28,238,2.01561
32448,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,45.15,0,74.5,72.9,0.0,0.978523489932886,13,223,75,130,1.113164
14451,F2207010035,염색,FCM06,314,97.4,2000,300.0,7.83,80,50.0,49.8,0.6224999999999999,0.996,4,14,145,8,0.4555725
8387,F2204210008,염색,FCM08,450,53.3,1000,100.0,9.12,80,61.3,61.4,0.7675,1.00163132137031,233,9,77,15,0.2996852
26445,F2208100051,원단검사,FCM05,324,139.6,2000,253.0,4.19,50,30.0,30.4,0.608,1.0133333333333332,75,3,92,1,0.5054298
2514,F2202180559,원단검사,FCM11,495,352.8,4000,121.0,85.62,0,81.4,82.4,0.0,1.0122850122850122,88,69,92,62,1.473568
25113,F2208090010,염색,FCM08,800,66.0,1000,75.0,3.99,50,33.2,33.3,0.6659999999999999,1.003012048192771,7,11,38,8,0.3451779
2643,F2202180571,원단검사,FCM11,495,362.5,4000,73.0,58.9,0,126.1,125.0,0.0,0.9912767644726408,78,56,96,44,1.484328
33425,F2209010102,원단검사,FCM11,604,208.7,4000,500.0,57.28,0,135.0,134.9,0.0,0.9992592592592592,52,111,56,113,1.716412
18874,F2207250116,염색,FCM15,146,189.6,4000,1600.0,34.23,0,90.0,89.0,0.0,0.9888888888888888,146,33,130,39,0.3985579
6496,F2203100080,원단검사,FCM05,505,186.6,2000,1.0,55.75,0,118.2,117.9,0.0,0.9974619289340102,105,93,103,52,1.113235
27079,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,40.86,0,121.2,119.4,0.0,0.9851485148514852,44,93,113,59,1.057401
28555,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,20.73,0,111.5,111.0,0.0,0.9955156950672646,69,100,68,40,0.8660321
27269,F2208120058,원단검사,FCM12,460,33.5,600,18.0,3.74,80,34.2,37.1,0.46375,1.0847953216374269,105,3,0,0,2.023612
23885,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,68.42,0,70.0,69.0,0.0,0.9857142857142858,49,197,211,119,0.8125136
29532,F2208240016,원단검사,FCM11,604,280.0,4000,2.0,65.83,0,94.3,93.9,0.0,0.9957582184517498,102,85,111,77,0.5512151
7418,F2203280005,원단검사,FCM08,324,38.8,1000,96.0,16.54,0,101.3,101.8,0.0,1.0049358341559724,70,50,670,11,0.2916726
9962,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,78.21,0,130.0,129.8,0.0,0.9984615384615384,65,184,116,120,1.309122
193,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,37.52,0,92.0,92.3,0.0,1.0032608695652174,67,160,375,45,0.7530965
28942,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,84.91,0,92.9,92.5,0.0,0.9956942949407964,69,431,140,193,0.8660321
31191,F2208290104,원단검사,FCM11,604,311.6,4000,600.0,89.9,0,64.6,58.5,0.0,0.9055727554179568,69,146,76,232,1.008322
629,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,35.42,0,81.1,81.6,0.0,1.00616522811344,11,147,4,166,2.01561
32693,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,30.34,0,70.0,69.1,0.0,0.9871428571428572,78,195,86,116,1.013855
16203,F2207080049,원단검사,FCM08,450,95.8,1000,72.0,15.62,0,111.2,110.9,0.0,0.9973021582733812,57,101,25,88,1.355596
27949,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,62.56,0,102.7,102.1,0.0,0.994157740993184,62,330,866,94,1.644801
9113,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,11.38,30,90.6,91.0,3.033333333333333,1.0044150110375276,51,48,154,16,2.042118
19087,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,18.03,0,83.0,82.9,0.0,0.9987951807228916,44,28,89,21,3.41324
32285,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,3.57,100,43.7,42.1,0.421,0.9633867276887872,17,12,58,7,1.113164
7876,F2203280105,원단검사,FCM05,505,149.4,2000,6.0,55.56,0,108.5,106.9,0.0,0.9852534562211982,22,118,99,60,0.9071327
30809,F2208290103,원단검사,FCM11,604,310.4,4000,600.0,8.02,80,40.0,39.8,0.4974999999999999,0.995,69,8,68,8,0.6295673
32848,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,59.36,0,75.7,75.2,0.0,0.9933949801849404,35,385,93,224,1.013855
20070,F2207270052,원단검사,FCM05,450,124.8,2000,227.0,96.14,0,45.6,47.5,0.0,1.0416666666666667,26,511,79,395,3.592049
10230,F2205300122,원단검사,FCM05,505,152.2,2000,3.0,70.67,0,115.4,115.6,0.0,1.001733102253033,90,162,92,115,0.7943481
17966,F2207250110,염색,FCM15,146,189.1,4000,1600.0,95.97,0,30.0,37.8,0.0,1.26,123,137,116,164,0.4288969
30297,F2208260120,원단검사,FCM12,450,53.2,600,100.0,37.78,0,101.1,100.4,0.0,0.9930761622156282,125,44,0,0,0.7367827
13043,F2206290155,원단검사,FCM06,552,219.4,2000,6.0,84.58,0,70.0,69.8,0.0,0.9971428571428572,12,246,110,159,1.562582
33054,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,97.94,0,38.0,42.1,0.0,1.1078947368421053,36,641,85,360,1.013855
25111,F2208090010,염색,FCM08,800,66.0,1000,75.0,3.26,50,30.0,32.7,0.654,1.09,8,8,21,7,0.3451779
22085,F2208020071,원단검사,FCM12,350,35.6,600,13.0,56.32,0,116.6,114.6,0.0,0.9828473413379074,45,216,0,0,11.56194
13430,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,85.71,0,95.1,94.8,0.0,0.996845425867508,62,321,567,70,14.40188
23612,F2208030137,원단검사,FCM08,480,82.4,1000,128.0,100.0,0,30.0,30.8,0.0,1.0266666666666666,25,360,25,297,2.207412
19270,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,96.57,0,30.0,31.9,0.0,1.0633333333333332,12,177,90,130,3.41324
26756,F2208110087,원단검사,FCM05,620,189.8,2000,266.0,34.43,0,130.0,130.3,0.0,1.0023076923076923,75,83,81,66,0.3338742
11264,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,89.88,0,70.0,68.7,0.0,0.9814285714285714,133,133,640,12,17.20203
12020,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,70.75,0,70.0,66.3,0.0,0.9471428571428572,32,951,12,760,1.315164
17607,F2207250109,염색,FCM15,146,188.4,4000,1600.0,72.45,0,135.0,134.8,0.0,0.9985185185185186,122,82,0,113,0.5068955
22320,F2208020077,원단검사,FCM08,350,77.6,1000,12.0,22.13,0,70.0,37.0,0.0,0.5285714285714286,64,102,54,94,1.354934
32458,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,47.7,0,94.5,93.6,0.0,0.9904761904761904,32,236,75,138,1.113164
8577,F2204210008,염색,FCM08,450,53.3,1000,100.0,75.79,0,124.1,122.8,0.0,0.9895245769540694,300,94,74,161,0.2996852
9982,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,84.62,0,91.5,91.1,0.0,0.9956284153005464,28,200,112,131,1.309122
4602,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,43.39,0,94.4,94.9,0.0,1.0052966101694916,48,284,15,223,5.306342
20999,F2207280322,원단검사,FCM08,320,54.6,1000,76.0,80.35,0,76.5,77.3,0.0,1.0104575163398692,14,200,10,174,1.818745
699,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,57.37,0,115.6,115.3,0.0,0.9974048442906576,36,263,28,296,2.01561
31708,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,81.94,0,130.0,129.7,0.0,0.9976923076923075,42,324,81,215,1.361657
17782,F2207250110,염색,FCM15,146,189.1,4000,1600.0,34.23,0,80.0,80.1,0.0,1.00125,123,45,113,53,0.4288969
28441,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.82,50,39.6,38.9,0.778,0.9823232323232324,67,4,129,2,0.8660321
4045,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,95.75,0,49.6,43.4,0.0,0.875,6,234,116,107,3.457263
24640,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,54.32,0,97.6,97.5,0.0,0.9989754098360656,90,219,92,121,1.593427
20861,F2207280322,원단검사,FCM08,320,54.6,1000,76.0,0.58,30,30.0,30.3,1.01,1.01,0,0,0,0,1.818745
18109,F2207250113,염색,FCM15,146,188.6,4000,1600.0,47.46,0,120.0,120.3,0.0,1.0025,127,54,120,84,0.3004971
8662,F2204290025,원단검사,FCM12,560,42.8,600,11.0,3.81,130,43.0,41.2,0.3169230769230769,0.958139534883721,56,8,0,0,14.85745
1308,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,98.34,0,42.4,47.3,0.0,1.115566037735849,65,378,121,202,0.6491697
1429,F2202160033,원단검사,FCM06,320,162.0,2000,500.0,43.3,0,116.7,116.2,0.0,0.9957155098543272,121,85,128,53,1.815297
15933,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,55.26,0,120.4,120.0,0.0,0.9966777408637874,28,289,81,170,1.362835
24935,F2208080026,원단검사,FCM06,320,108.2,2000,343.0,39.71,0,120.0,119.8,0.0,0.9983333333333332,19,128,82,78,2.006101
10405,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,21.15,0,134.4,134.3,0.0,0.9992559523809524,49,166,47,138,1.702155
24468,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,11.85,0,85.1,85.1,0.0,1.0,31,46,94,25,1.593427
10675,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,83.22,0,116.1,115.2,0.0,0.992248062015504,39,692,38,589,1.702155
20605,F2207280320,원단검사,FCM12,450,41.0,600,83.0,10.53,30,60.8,59.6,1.9866666666666668,0.980263157894737,54,11,0,0,2.425779
2992,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,31.72,0,93.1,93.6,0.0,1.0053705692803436,38,52,91,34,0.8384458
500,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,96.91,0,40.0,36.5,0.0,0.9125,69,437,68,134,0.7530965
33730,F2209010104,원단검사,FCM11,604,207.4,4000,550.0,3.54,40,30.0,27.5,0.6875,0.9166666666666666,49,3,60,2,1.874971
3149,F2202210104,원단검사,FCM07,560,341.8,4000,545.0,25.89,0,79.5,76.6,0.0,0.9635220125786162,105,27,97,30,3.928609
32265,F2208300101,원단검사,FCM06,460,190.0,2000,14.0,97.77,0,70.0,68.0,0.0,0.9714285714285714,25,267,97,175,2.184558
20174,F2207280277,원단검사,FCM05,536,161.4,2000,46.0,48.89,0,130.0,129.8,0.0,0.9984615384615384,39,66,95,49,0.7062185
5184,F2203080140,원단검사,FCM07,560,287.2,4000,450.0,40.28,0,120.0,118.1,0.0,0.9841666666666666,119,38,85,56,2.161994
9855,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,43.91,0,96.3,95.4,0.0,0.9906542056074767,111,106,111,63,1.309122
10204,F2205300122,원단검사,FCM05,505,152.2,2000,3.0,61.48,0,70.0,68.7,0.0,0.9814285714285714,48,137,87,99,0.7943481
